"GSM1512142"	"GSM1512143"	"GSM1512144"	"GSM1512145"	"GSM1512146"	"GSM1512147"	"GSM1512148"	"GSM1512149"	"GSM1512150"	"GSM1512151"	"GSM1512152"	"GSM1512154"	"GSM1512177"	"GSM1512178"	"GSM1512179"	"GSM1512180"	"GSM1512181"	"GSM1512182"	"GSM1512183"	"GSM1512184"	"GSM1512191"	"GSM1512192"	"GSM1512296"	"GSM1512297"	"GSM1512298"	"GSM1512299"	"GSM1512312"	"GSM1512313"	"GSM1512314"	"GSM1512367"	"GSM1512368"	"GSM1512369"	"GSM1512370"	"GSM1512371"	"GSM1512372"	"GSM1512373"	"GSM1512374"	"GSM1512439"	"GSM1512441"	"GSM1512442"	"GSM1512443"	"GSM1512444"	"GSM1512463"	"GSM1512464"	"GSM1512465"	"GSM1512466"	"GSM1512478"	"GSM1512480"	"GSM1512481"	"GSM1512493"	"GSM1512502"	"GSM1512503"	"GSM1512510"	"GSM1512511"	"GSM1512512"	"GSM1512513"	"GSM1512514"	"GSM1512515"	"GSM1512516"	"GSM1512520"	"GSM1512521"	"GSM1512522"	"GSM1512523"	"GSM1512524"	"GSM1512528"	"GSM1512529"	"GSM1512536"	"GSM1512537"	"GSM1512539"	"GSM1512541"	"GSM1512582"	"GSM1512583"	"GSM1512585"	"GSM1512659"	"GSM1512660"	"GSM1512661"	"GSM1512662"	"GSM1512663"	"GSM1512664"	"GSM1512665"	"GSM1512666"	"GSM1512667"	"GSM1512668"	"GSM1512696"	"GSM1512697"	"GSM1512698"	"GSM1512709"	"GSM1512710"	"GSM1512711"	"GSM1512761"	"GSM1512762"	"GSM1512763"	"GSM1512764"	"GSM1512765"	"GSM1512766"	"GSM1512767"	"GSM1512768"	"GSM1512780"	"GSM1512781"	"GSM1512782"	"GSM1512783"	"GSM1512784"	"GSM1512785"	"GSM1512786"	"GSM1512787"	"GSM1512791"	"GSM1512792"	"GSM1512793"	"GSM1512794"	"GSM1512795"	"GSM1512796"	"GSM1512797"	"GSM1512798"	"GSM1512799"	"GSM1512800"	"GSM1512801"	"GSM1512802"	"GSM1512803"	"GSM1512804"	"GSM1512805"	"GSM1512806"	"GSM1512807"	"GSM1512808"	"GSM1512809"	"GSM1512810"	"GSM1512811"	"GSM1512812"	"GSM1512813"	"GSM1512814"	"GSM1512815"	"GSM1512816"	"GSM1512817"	"GSM1512818"	"GSM1512819"	"GSM1512820"	"GSM1512821"	"GSM1512822"	"GSM1512823"	"GSM1512824"	"GSM1512825"	"GSM1512826"	"GSM1512827"	"GSM1512828"	"GSM1512829"	"GSM1512830"	"GSM1512831"	"GSM1512832"	"GSM1512837"	"GSM1512840"	"GSM1512847"	"GSM1512849"	"GSM1512850"	"GSM1512860"	"GSM1512861"	"GSM1512868"	"GSM1512869"
"hsa-miR-27a*"	4.05171592	42.21830315	60.22259295	56.58269781	64.02216397	12.45591039	104.6751668	58.26906578	53.17969495	62.2221163	65.29051478	28.61987607	38.00881792	18.6684938	48.11749285	36.04980934	25.07745472	17.31768351	26.85915157	4.848188751	46.62082936	97.06124881	27.45781697	1	68.89156339	33.01167779	63.15490944	63.00834128	69.97497617	30.35962822	64.13107722	69.68541468	78.81053384	142.164204	85.4849857	77.60319352	57.12607245	38.93922784	34.55600572	1	28.95591039	47.31101049	11.8948999	1	108.6074833	87.88965682	32.02216397	33.50548141	29.61177312	1	1	1	42.87821735	3.113679695	7.693279314	37.37964728	117.2607245	9.931601525	1	57.01739752	26.80386082	5.316253575	38.3100572	22.40252622	5.92778837	46.42016206	27.23856053	22.95019066	17.0107245	16.20424214	1	1	48.18612965	7.474022879	1	68.35057197	24.56744519	1	1	23.20567207	70.50166826	56.12559581	24.35009533	75.35748332	1	3.540753098	46.8593899	24.84485224	27.12607245	21.58174452	4.160390848	7.35772164	1	1	1	1	1	8.929694948	26.99261201	20.75333651	38.57316492	30.68755958	29.61177312	1	76.55600572	85.86487131	45.37202097	47.94018112	43.82387989	7.590324118	1	28.52264061	64.13107722	28.28622498	38.07554814	1	13.91253575	3.0107245	1	1	7.693279314	80.80529075	58.7113918	1	80.17516683	1	29.14227836	39.63274547	106.2542898	1	11.61320305	63.15490944	1	27.12607245	40.5407531	1	1	58.17731173	1	59.16801716	61.79242135	1	1	1	25.22616778	78.81053384	193.457817	19.7886082	50.47783603	34.29003813	23.85438513	39.17945663	73.97926597	19.7886082	59.36630124	1
"hsa-miR-27b"	64.70900858	122.4606768	259.5993804	275.2557197	165.5264538	235.9716397	145.4337464	192.7333174	193.457817	248.0691134	110.7690658	327.8791706	221.6956625	158.7001907	74.86820782	113.9744995	108.992612	192.0088179	104.6751668	83.18422307	129.3677312	201.6108198	174.0750715	322.9220686	211.7959962	164.5274071	264.5064347	364.3181602	287.2047188	211.7959962	125.1313155	124.900143	421.1901811	67.24475691	333.2125834	373.3941849	229.7044805	382.8300763	409.7557197	207.8834604	406.2043613	376.5131077	388.7623928	269.7962345	170.0259771	72.26668255	432.778122	327.8791706	229.7044805	147.2969495	503.4635367	428.8666587	251.0748332	440.3443756	170.0259771	289.164204	206.0100095	141.4547188	77.8948999	177.7790753	233.3400858	122.7054337	127.6448999	198.0960439	295.3722593	333.2125834	142.5092946	233.3400858	251.0748332	211.7959962	120.9030029	209.7690658	295.3722593	999.2878932	102.7318875	90.34771211	503.4635367	222.6827931	150.8343661	148.7371306	820.6070067	385.7962345	235.9716397	192.0088179	395.6908961	358.6603908	333.2125834	279.0104862	210.7171115	76.81720686	74.24237369	355.6422784	226.3124404	303.8851287	110.3941849	54.62106768	361.4892755	162.5121544	165.5264538	264.5064347	267.979266	216.8524786	310.913489	241.0765014	277.1594376	409.7557197	523.6932793	262.850572	289.164204	545.4840324	461.4444709	370.2752622	242.4475691	85.4849857	116.1275024	285.2452336	178.4196854	322.9220686	295.3722593	280.8615348	395.6908961	341.2619161	355.6422784	73.60533842	310.913489	358.6603908	320.6704004	301.6665872	242.4475691	259.5993804	370.2752622	395.6908961	280.8615348	241.0765014	370.2752622	382.8300763	113.5302669	1015.585081	63.73617731	1479.025024	111.6422784	131.5340801	127.1418017	611.8521211	171.1546711	152.8817922	134.0893708	891.514776	88.73999047	119.6382269	171.7342707	79.25476644	11.48379409	141.4547188	100.0345567	498.4080076
"hsa-miR-27b*"	64.70900858	85.60176358	41.42445186	35.71711153	55.60653003	54.31720686	91.15800763	58.26906578	81.48355577	69.20090562	125.8703527	73.45638704	83.65514776	37.2156816	37.68875119	1	66.77740705	24.35009533	53.89823642	21.04313632	83.04003813	38.14227836	78.37964728	59.97878932	91.15800763	48.18612965	20.00595806	1	27.66372736	1.096520496	64.13107722	45.47497617	27.45781697	1	85.4849857	34.14180172	33.50548141	38.93922784	105.0531459	125.1313155	81.48355577	93.13179218	30.07125834	97.06124881	39.48403241	54.71043851	134.0893708	116.3601049	62.4528122	22.3014776	83.35009533	42.55409914	88.04599619	72.26668255	104.8641563	95.98212583	86.15085796	64.35605338	35.164204	127.4082459	59.97878932	104.0486177	80.664204	22.40252622	19.39537655	1	56.25881792	95.18040991	65.05243089	95.36344137	8.262392755	64.4721163	48.18612965	74.11081983	102.7318875	29.14227836	86.72664442	32.56744519	91.36201144	23.20567207	81.92588179	156.0831745	46.22020972	38.57316492	156.0831745	245.2774071	84.6599142	108.3977598	60.10653003	76.81720686	84.6599142	81.92588179	66.77740705	69.56744519	42.72378456	64.59056244	76.81720686	206.9459009	100.2480934	108.8000477	94.30719733	123.6017636	92.50452812	101.8303146	112.1186845	85.86487131	64.23999047	108.8000477	79.02597712	106.6470448	82.3529552	82.78455672	105.2473785	104.6751668	75.50834128	48.46258341	110.5788847	85.73331745	65.41015253	93.60176358	100.4139657	52.3443756	11.16754051	227.4263584	51.86582459	63.87917064	82.51310772	16.36630124	1	24.15181125	43.60367016	92.50452812	115.2018589	57.12607245	103.6947092	107.6280982	72.26668255	44.63989514	80.80529075	95.36344137	61.79242135	166.4754528	81.77383222	57.12607245	72.8229266	139.03551	111.8901335	58.80243089	42.72378456	34.29003813	13.18422307	46.71091516	3.443517636	79.8014776	91.56601525	9.238560534
"hsa-miR-28-3p"	105.0531459	160.6258341	194.9759295	153.9840324	121.17755	170.5903241	171.7342707	155.6465682	215.9218303	167.4821258	76.41491897	111.6422784	113.5302669	106.029552	48.11749285	64.02216397	76.10986654	106.9907054	75.50834128	57.4978551	112.3472355	119.6382269	256.213775	245.2774071	279.0104862	213.9330315	222.6827931	190.4988084	203.1317922	222.6827931	64.13107722	57.4978551	48.67612011	58.49022879	50.73331745	137.9506673	179.1151096	325.1737369	355.6422784	98.27287893	513.4010963	301.6665872	201.6108198	235.9716397	248.0691134	87.88965682	178.4196854	251.0748332	198.0960439	245.2774071	124.6689704	206.9459009	164.5274071	190.4988084	180.3884652	241.0765014	112.7857483	134.6663489	124.1627741	461.4444709	111.1768351	154.4206387	144.7075786	121.9416111	243.8186368	189.7457102	84.97783603	117.2607245	175.3336511	189.7457102	178.4196854	193.457817	177.7790753	355.6422784	333.2125834	159.1684938	174.6437083	277.1594376	177.7790753	182.9132507	556.5626787	322.9220686	129.6189228	23.76453765	131.2249762	27.56458532	63.65800763	122.7054337	98.64656816	190.4988084	139.6794566	170.0259771	184.8057674	237.2642993	164.5274071	241.0765014	32.84389895	162.5121544	177.7790753	228.5402765	320.6704004	201.6108198	179.1151096	190.4988084	186.2704957	238.556959	209.7690658	203.1317922	266.1622974	285.2452336	252.7476168	138.6792183	125.3584366	17.42254528	147.9895138	160.1756435	97.49165872	182.9132507	132.3444948	93.60176358	195.7228313	202.371306	138.6792183	21.29909438	38.07554814	168.0278837	195.7228313	239.8167302	143.9192088	180.3884652	147.9895138	131.7893232	196.4697331	214.9911821	234.6558627	220.5038132	39.05934223	6.087940896	1	42.55409914	13.38250715	50.73331745	1	194.2168732	93.43636797	122.2011439	149.9225453	545.4840324	88.73999047	166.4754528	7.197569113	53.27669209	246.7361773	214.9911821	128.4878456	207.8834604
"hsa-miR-28-5p"	534.2435653	166.936368	266.1622974	388.7623928	338.5512393	289.164204	461.4444709	330.5846044	349.9230219	248.0691134	358.6603908	81.77383222	195.7228313	203.1317922	285.2452336	179.1151096	155.2519066	318.2790753	178.4196854	130.6184461	116.5927073	370.2752622	364.3181602	295.3722593	333.2125834	347.221878	484.0035748	395.6908961	424.9551954	488.6780267	456.9797426	1031.882269	903.6929218	854.1147521	1048.039561	646.9735462	513.4010963	456.9797426	545.4840324	160.6258341	303.8851287	440.3443756	251.0748332	448.4192088	310.913489	233.3400858	424.9551954	444.3817922	229.7044805	452.6994757	556.5626787	513.4010963	444.3817922	475.5993804	364.3181602	475.5993804	534.2435653	448.4192088	237.2642993	593.0164442	262.850572	373.3941849	318.2790753	352.6241659	370.2752622	333.2125834	266.1622974	168.0278837	313.4006196	413.5904433	373.3941849	444.3817922	417.4251668	761.8145853	587.022164	593.0164442	503.4635367	631.9945186	654.1284557	484.0035748	461.4444709	409.7557197	338.5512393	165.0383699	518.5471878	388.7623928	545.4840324	743.32245	523.6932793	347.221878	545.4840324	639.4840324	820.6070067	452.6994757	692.0092946	581.0278837	587.022164	575.0875834	523.6932793	587.022164	618.2175882	484.0035748	498.4080076	448.4192088	291.2550048	593.0164442	605.486654	661.2833651	569.1472831	761.8145853	556.5626787	528.9684223	569.1472831	171.7342707	479.8014776	942.8064824	709.5138227	800.4113441	518.5471878	421.1901811	646.9735462	618.2175882	569.1472831	684.2073403	448.4192088	436.5612488	413.5904433	475.5993804	631.9945186	484.0035748	417.4251668	440.3443756	465.9091992	534.2435653	545.4840324	661.2833651	59.97878932	115.3965682	153.9840324	518.5471878	47.40443279	166.4754528	385.7962345	508.4323165	605.486654	1635.165157	668.8443756	1253.570543	456.9797426	51.25571973	684.2073403	518.5471878	428.8666587	399.1719495	333.2125834	461.4444709
"hsa-miR-296-3p"	42.72378456	19.68755958	70.88918017	74.38751192	100.0345567	104.6751668	116.1275024	96.88965682	88.73999047	62.2221163	26.31720686	73.45638704	4.984985701	34.64942803	1	5.653241182	14.38179218	50.20638704	7.590324118	1	87.33293613	119.6382269	113.0493327	177.7790753	147.2969495	48.18612965	63.15490944	94.65753098	69.97497617	20.31482364	81.77383222	124.900143	78.81053384	142.164204	98.27287893	137.9506673	21.48641563	156.0831745	188.992612	43.71377502	119.0188275	122.4606768	90.14370829	77.45638704	84.83484271	1	178.4196854	169.5171592	1	46.42016206	223.6699237	100.5798379	27.66372736	91.56601525	64.35605338	61.63989514	86.15085796	61.08698761	51.164204	41.52931363	1	1	1	22.40252622	64.13107722	2.053622498	1	4.711391802	5.92778837	1	53.80100095	52.23951382	48.18612965	102.5505243	1	1	1	32.56744519	1	1	47.40443279	15.88870353	12.65228789	1	34.29003813	16.12035272	1	1	1	1	1	1	5.541229743	1	3.540753098	1	1	97.06124881	3.443517636	43.49285033	25.63632031	16.00452812	44.23951382	1	1	63.44065777	11.26096282	47.94018112	86.88298379	19.14752145	54.87059104	1	1	37.12607245	12.07769304	1	13.91253575	1	1	71.40824595	1	1	11.16754051	30.76382269	1	1	1	1	16.20424214	55.60653003	1	38.68755958	12.65228789	38.3100572	91.95162059	55.24094376	1	1	1	1	1	1	1	1	1.413012393	37.12607245	101.2409438	60.87654909	79.25476644	143.5879409	75.20662536	60.69923737	94.65753098	19.7886082	39.72259295	285.2452336
"hsa-miR-296-5p"	158.7001907	177.1384652	238.556959	117.764061	313.4006196	364.3181602	171.7342707	297.3987131	291.2550048	262.850572	110.7690658	226.3124404	113.5302669	69.29242135	86.15085796	107.2162774	81.62869399	106.9907054	104.6751668	78.37964728	149.0955672	201.6108198	174.0750715	228.5402765	379.671592	388.7623928	306.1036702	212.8748808	325.1737369	409.7557197	569.1472831	493.3524786	523.6932793	575.0875834	569.1472831	385.7962345	246.7361773	168.0278837	388.7623928	108.992612	176.0235939	335.8405624	479.8014776	402.6530029	226.3124404	611.8521211	456.9797426	338.5512393	865.7018589	99.63798856	223.6699237	370.2752622	277.1594376	259.5993804	245.2774071	465.9091992	169.0083413	47.11272641	204.1029552	106.2542898	108.1880362	98.27287893	144.7075786	146.127979	289.164204	436.5612488	109.4196854	97.97545281	143.9192088	112.3472355	752.5685176	503.4635367	556.5626787	545.4840324	493.3524786	498.4080076	313.4006196	562.8549809	593.0164442	545.4840324	508.4323165	376.5131077	376.5131077	842.5276454	654.1284557	569.1472831	428.8666587	287.2047188	310.913489	146.9935653	94.65753098	136.1746902	82.67326025	153.3048141	545.4840324	152.0505243	251.0748332	406.2043613	399.1719495	299.5326501	479.8014776	440.3443756	382.8300763	341.2619161	593.0164442	187.6618208	205.0741182	161.0760248	191.2538132	143.5879409	177.7790753	168.0278837	297.3987131	1	370.2752622	271.5741182	69.88918017	113.3129171	503.4635367	409.7557197	518.5471878	379.671592	239.8167302	17.64585319	177.7790753	465.9091992	367.2967112	361.4892755	409.7557197	569.1472831	605.486654	493.3524786	452.6994757	327.8791706	484.0035748	575.0875834	113.5302669	361.4892755	1	95.36344137	162.0412297	17.64585319	1	141.8191134	196.4697331	172.9101525	379.671592	335.8405624	448.4192088	1395.469018	320.6704004	432.778122	1275.200071	1132.433508	551.0233556	661.2833651
"hsa-miR-297"	84.6599142	54.79051478	28.61987607	74.38751192	55.60653003	54.31720686	53.9892755	84.31911344	36.12797903	10.43303146	52.44923737	48.04885605	100.2480934	54.71043851	55.36344137	24.35009533	43.71377502	17.31768351	60.69923737	27.23856053	62.83245949	21.17111535	44.34628217	71.70090562	68.89156339	33.01167779	72.8229266	49.4549571	48.7886082	30.35962822	24.15181125	1	57.01739752	287.2047188	72.37535748	53.27669209	21.48641563	100.2480934	70.12559581	82.67326025	65.54218303	24.25095329	46.30958055	17.22998093	19.32102002	72.26668255	111.8901335	68.7242612	96.71806482	7.474022879	182.2590562	144.7075786	27.66372736	81.34628217	50.20638704	1	94.15276454	154.4206387	77.8948999	106.2542898	52.63989514	9.145138227	41.87440419	22.40252622	19.39537655	55.75905624	41.18422307	59.5	44.23951382	46.71091516	16.36630124	4.160390848	1	55.60653003	11.26096282	29.14227836	42.39966635	45.08984747	1	11.61320305	6.007864633	26.22950429	1	54.42445186	20.84103908	22.20662536	11.35438513	68.23236416	30.6093899	1	18.957102	26.74857007	30.92945663	5.541229743	16.28813155	143.5879409	23.76453765	48.56363203	26.99261201	43.49285033	51.34723546	44.54647283	44.23951382	122.4606768	87.58079123	27.56458532	23.32197331	1	43.82387989	54.62106768	22.69041945	52.3443756	15.18303146	51.67135367	12.07769304	32.84389895	22.82030505	26.74857007	1	33.78765491	43.09556721	3.0107245	23.32197331	136.4590086	1	63.87917064	1	39.63274547	1	39.33531935	28.52264061	10.02693041	52.76382269	50.94304099	54.79051478	69.97497617	49.4549571	1	122.9501907	53.70376549	13.38250715	26.56124881	23.07793136	1	19.04837941	172.9101525	72.26668255	52.98522402	79.25476644	34.29003813	23.85438513	87.45686368	19.68755958	41.87440419	39.72259295	48.27383222
"hsa-miR-298"	349.9230219	141.0903241	80.05862726	56.58269781	141.4547188	64.59056244	91.15800763	103.1089133	113.3129171	94.15276454	631.9945186	440.3443756	285.2452336	139.03551	107.4418494	17.14227836	283.0533842	146.127979	448.4192088	211.7959962	222.6827931	143.5879409	27.45781697	71.70090562	138.3229266	164.5274071	63.15490944	15.76858913	130.9158723	1	1	1	1	1	1	1	11.07221163	140.7457102	70.12559581	179.8105338	81.48355577	113.9744995	46.30958055	1	10.22521449	38.00881792	59.03074357	77.34199237	29.61177312	61.35224023	102.9204004	88.73999047	71.95376549	72.26668255	56.81148713	115.3965682	72.58674929	68.7242612	204.1029552	106.2542898	498.4080076	259.5993804	402.6530029	121.9416111	123.6017636	189.7457102	320.6704004	181.6127264	175.3336511	112.3472355	141.0903241	132.9176597	168.5181125	160.6258341	222.6827931	203.1317922	461.4444709	164.0164442	273.3520019	205.0741182	162.0412297	26.22950429	69.80338418	165.0383699	99.82102002	88.73999047	107.814347	162.5121544	111.6422784	36.4635367	145.7808627	43.49285033	145.7808627	69.56744519	100.4139657	89.96258341	1	1	26.99261201	108.8000477	120.3877502	134.0893708	1	8.807673975	76.55600572	85.86487131	98.64656816	97.49165872	68.55695901	118.4883222	98.45972355	117.764061	105.2473785	54.53169685	1	132.9176597	149.5090562	148.7371306	23.55648236	104.0486177	7.693279314	52.3443756	11.16754051	57.23474738	38.07554814	115.3965682	1	80.17516683	1	39.33531935	11.61320305	63.15490944	66.59032412	57.12607245	26.65490944	55.24094376	59.97878932	74.86820782	36.92183031	20.31482364	93.80004766	116.3601049	1	45.78384175	123.6017636	289.164204	134.0893708	98.27287893	79.25476644	51.25571973	513.4010963	352.6241659	65.75953289	197.2828885	122.9501907	172.9101525
"hsa-miR-299-3p"	1	1.622735939	15.57221163	14.92159199	7.908960915	23.55648236	9.05171592	1	1	20.00595806	10.02693041	28.61987607	1	1	1	1	1	1	1	1	1	1	60.87654909	33.10128694	17.42254528	1	30.8400858	15.76858913	1	73.60533842	81.77383222	57.4978551	141.8191134	142.164204	201.6108198	121.4520972	67.13036225	38.93922784	51.0536225	22.82030505	28.95591039	35.60271687	1	1	1	38.00881792	52.3443756	68.7242612	79.66086749	57.90252622	10.66754051	42.55409914	27.66372736	31.67874166	87.58079123	78.81053384	41.18422307	20.11653956	42.87821735	57.01739752	1	1	1	22.40252622	1	46.42016206	1	11.26096282	1	1	35.35104862	1	1	1	1	1	1	1	1	1	1	101.664204	110.7690658	54.42445186	52.98522402	3.540753098	1	19.7886082	1	1	1	1	1	1	1	89.96258341	65.54218303	79.25476644	1	43.49285033	64.82149666	144.7075786	44.23951382	57.01739752	47.11272641	39.25738799	23.32197331	16.12035272	17.0107245	7.590324118	10.97688275	11.16754051	15.18303146	67.63369876	24.25095329	41.18422307	1	15.76858913	65.41015253	41.63417541	43.09556721	115.8593899	58.7113918	77.8948999	65.94399428	95.6684938	1	24.84485224	68.55695901	55.60653003	1	63.15490944	39.81244042	38.3100572	1	10.22521449	17.31768351	17.97068637	1	12.16563394	24.45877026	35.60271687	23.07793136	10.12225929	5.790514776	13.50071497	1	10.22521449	18.6684938	20.00595806	2.148951382	1	1	1	1	1
"hsa-miR-299-5p"	18.19947569	7.796234509	28.61987607	35.71711153	25.82888465	43.60367016	21.58174452	31.90014299	36.12797903	44.85343184	10.02693041	48.04885605	24.56744519	34.64942803	1.413012393	31.49523356	1	11.70662536	60.69923737	4.848188751	1	21.17111535	95.51596759	18.957102	1	19.24666349	72.8229266	1.298617731	27.66372736	73.60533842	24.15181125	12.55505243	124.1627741	78.52836034	201.6108198	34.14180172	33.50548141	33.10128694	1	1	19.04837941	3.0107245	30.07125834	45.37202097	62.92040038	10.12225929	1	23.43827455	1	46.42016206	1	42.55409914	57.23474738	37.37964728	1	11.98975214	112.7857483	95.36344137	35.164204	6.942087703	1	13.61892278	1	22.40252622	1	1	1	13.28336511	1.838179218	12.16563394	53.80100095	52.23951382	1	34.46258341	1	1	1	1	45.90967588	23.20567207	1	35.8315062	35.71711153	6.351048618	46.13083889	83.18422307	38.44161106	8.670400381	24.15181125	49.09556721	52.10414681	26.74857007	30.92945663	25.38250715	90.81101049	1	32.84389895	97.06124881	26.99261201	43.49285033	1	1.838179218	69.20090562	45.37202097	61.93493804	3.229980934	34.90109628	16.12035272	1	1	1	43.71377502	29.70328885	88.93446139	12.07769304	1	22.82030505	36.7135367	65.41015253	51.0536225	76.55600572	80.80529075	11.16754051	169.0083413	65.94399428	18.55981888	64.4721163	106.8188751	16.20424214	72.48403241	43.60367016	32.1556244	52.76382269	15.3014776	26.65490944	1	98.27287893	223.6699237	436.5612488	201.6108198	198.0960439	131.5340801	64.93398475	141.8191134	25.22616778	37.12607245	72.26668255	10.22521449	1	119.6382269	23.85438513	1	1	1	15.64847474	58.37964728
"hsa-miR-29a"	211.7959962	503.4635367	865.7018589	646.9735462	820.6070067	865.7018589	646.9735462	639.4840324	668.8443756	646.9735462	205.0741182	575.0875834	587.022164	364.3181602	169.0083413	358.6603908	165.5264538	448.4192088	193.457817	211.7959962	842.5276454	661.2833651	1823.352479	1253.570543	1568.781697	1296.8296	1132.433508	1451.863203	842.5276454	581.0278837	956.0340801	493.3524786	587.022164	790.8204242	771.5220448	831.567326	1132.433508	915.8710677	684.2073403	725.0910391	470.7542898	700.7615586	820.6070067	684.2073403	1095.660867	1321.064347	1031.882269	1031.882269	1395.469018	1395.469018	709.5138227	842.5276454	969.2616778	969.2616778	717.3024309	1395.469018	999.2878932	1172.17755	599.2515491	692.0092946	587.022164	1423.666111	413.5904433	1947.648951	661.2833651	661.2833651	373.3941849	534.2435653	929.338775	1031.882269	409.7557197	654.1284557	465.9091992	1709.627502	1191.899071	1211.620591	1031.882269	820.6070067	1479.025024	1253.570543	1172.17755	692.0092946	432.778122	45.5664919	119.2173499	61.48736892	625.1060534	465.9091992	152.4587703	1095.660867	625.1060534	725.0910391	717.3024309	942.8064824	676.4053861	661.2833651	942.8064824	48.56363203	315.8877502	865.7018589	364.3181602	493.3524786	1031.882269	1064.196854	761.8145853	915.8710677	800.4113441	915.8710677	891.514776	1506.186845	1172.17755	915.8710677	891.514776	654.1284557	1079.928861	781.2295043	942.8064824	1095.660867	761.8145853	709.5138227	781.2295043	1031.882269	1031.882269	605.486654	569.1472831	1064.196854	942.8064824	1253.570543	891.514776	969.2616778	493.3524786	668.8443756	969.2616778	915.8710677	956.0340801	969.2616778	162.0412297	734.2067445	50.20638704	249.4020496	93.80004766	10.12225929	127.1418017	1064.196854	1015.585081	539.8637989	1172.17755	1395.469018	1345.299094	1191.899071	781.2295043	618.2175882	1395.469018	1211.620591	1191.899071	599.2515491
"hsa-miR-29a*"	1	1	1	4.59699714	1	1	9.05171592	1	1	10.43303146	1	1	17.97068637	26.56124881	1.413012393	1	1	1	1	27.23856053	1	1	27.45781697	1	91.15800763	48.18612965	6.656101049	15.76858913	27.66372736	51.86582459	1	12.55505243	1	1	1	1	1	1	11.61320305	1	1.298617731	70.75714967	1	1	1	1	2.787654909	13.78670162	29.61177312	1	1	1	1	1	1	2.667540515	1	43.09556721	1	6.942087703	1	1	1	22.40252622	1	1	1	1	1	1	1	52.23951382	12.84103908	1	1	1	1	1	1	1	33.1813632	1	1	6.351048618	1	22.20662536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.838179218	44.23951382	1	15.64847474	1	1	1	17.0107245	1	1	1	1	1	1	1	1	1	1	25.63632031	7.693279314	1	1	1	51.86582459	1	1.958293613	1	1	1	11.61320305	1	12.65228789	1	1	10.22521449	17.31768351	93.60176358	50.20638704	80.664204	333.2125834	1.527407054	23.07793136	45.78384175	1	7.197569113	1	1	1	20.00595806	1	1	11.48379409	41.87440419	10.32816969	1
"hsa-miR-29b"	105.0531459	101.8303146	382.8300763	320.6704004	428.8666587	344.241897	233.3400858	239.8167302	277.1594376	241.0765014	192.0088179	523.6932793	361.4892755	790.8204242	113.9744995	684.2073403	200.750715	338.5512393	248.0691134	170.5903241	382.8300763	262.850572	618.2175882	465.9091992	508.4323165	587.022164	444.3817922	761.8145853	344.241897	503.4635367	569.1472831	124.900143	106.4506673	212.8748808	85.4849857	327.8791706	556.5626787	402.6530029	631.9945186	676.4053861	488.6780267	842.5276454	335.8405624	327.8791706	734.2067445	436.5612488	605.486654	498.4080076	1048.039561	631.9945186	413.5904433	545.4840324	364.3181602	581.0278837	488.6780267	484.0035748	618.2175882	417.4251668	581.0278837	127.4082459	406.2043613	259.5993804	246.7361773	1132.433508	355.6422784	424.9551954	192.7333174	289.164204	456.9797426	503.4635367	313.4006196	385.7962345	349.9230219	373.3941849	534.2435653	448.4192088	283.0533842	503.4635367	218.0822212	421.1901811	409.7557197	297.3987131	279.0104862	165.0383699	218.0822212	283.0533842	229.7044805	239.8167302	135.5869876	618.2175882	503.4635367	456.9797426	409.7557197	534.2435653	413.5904433	293.3458055	465.9091992	162.5121544	364.3181602	299.5326501	297.3987131	358.6603908	349.9230219	593.0164442	493.3524786	330.5846044	347.221878	436.5612488	484.0035748	367.2967112	523.6932793	230.8686845	399.1719495	186.2704957	734.2067445	399.1719495	605.486654	551.0233556	605.486654	646.9735462	376.5131077	456.9797426	475.5993804	201.6108198	333.2125834	493.3524786	493.3524786	556.5626787	341.2619161	432.778122	370.2752622	352.6241659	424.9551954	465.9091992	556.5626787	575.0875834	984.2747855	93.60176358	984.2747855	119.0188275	35.60271687	166.4754528	269.7962345	488.6780267	382.8300763	301.6665872	193.457817	341.2619161	503.4635367	956.0340801	171.7342707	280.8615348	333.2125834	226.3124404	279.0104862	273.3520019
